90;-14.4285
90.1;-27.8076
90.2;50.5597
90.3;-10.3743
90.4;-3.75381
90.5;-32.6506
90.6;-18.9263
90.7;-15.5629
90.8;-3.09451
90.9;-22.9794
91;-34.56
91.1;-17.9143
91.2;-10.6389
91.3;10.7241
91.4;11.7594
91.5;-12.3599
91.6;-34.8675
91.7;-4.53654
91.8;-29.1817
91.9;-14.5001
92;-5.82824
92.1;15.5043
92.2;-5.81386
92.3;10.0952
92.4;-31.2023
92.5;-40.1636
92.6;-2.6707
92.7;32.5674
92.8;-2.6328
92.9;17.1133
93;3.41251
93.1;12.5396
93.2;-26.81
93.3;-8.95955
93.4;5.02514
93.5;-1.08633
93.6;-20.0301
93.7;-18.5553
93.8;-4.46881
93.9;2.23248
94;0.836222
94.1;4.05721
94.2;-0.4883
94.3;1.08402
94.4;14.8296
94.5;-6.32592
94.6;-8.88449
94.7;4.98785
94.8;9.04299
94.9;-2.47735
95;-0.476956
95.1;6.12308
95.2;-9.13369
95.3;-8.78114
95.4;-8.68184
95.5;-2.58999
95.6;6.83373
95.7;2.68871
95.8;-17.816
95.9;-3.27017
96;-5.10231
96.1;-9.04105
96.2;-0.877184
96.3;-2.44734
96.4;-0.782358
96.5;-3.95136
96.6;5.78066
96.7;-8.96346
96.8;-0.904674
96.9;-1.15733
97;-2.51548
97.1;0.842474
97.2;-2.43322
97.3;-2.59441
97.4;3.43065
97.5;3.24873
97.6;-1.43486
97.7;3.76728
97.8;-5.0197
97.9;0.865829
98;-2.41556
98.1;-2.79555
98.2;-5.15948
98.3;-2.00226
98.4;-1.31362
98.5;1.85248
98.6;-0.284483
98.7;-1.55088
98.8;-1.06144
98.9;-1.11228
99;-1.0052
99.1;0
99.2;0
99.3;0
99.4;0
99.5;0
99.6;0
99.7;0
99.8;0
99.9;0
100;0
100.1;0
100.2;0
100.3;0
100.4;0
100.5;0
100.6;0
100.7;0
100.8;0
100.9;0
101;0
101.1;0
101.2;0
101.3;0
101.4;0
101.5;0
101.6;0
101.7;0
101.8;0
101.9;0
102;0
102.1;0
102.2;0
102.3;0
102.4;0
102.5;0
102.6;0
102.7;0
102.8;0
102.9;0
103;0
103.1;0
103.2;0
103.3;0
103.4;0
103.5;0
103.6;0
103.7;0
103.8;0
103.9;0
104;0
104.1;0
104.2;0
104.3;0
104.4;0
104.5;0
104.6;0
104.7;0
104.8;0
104.9;0
105;0
105.1;0
105.2;0
105.3;0
105.4;0
105.5;0
105.6;0
105.7;0
105.8;0
105.9;0
106;0
106.1;0
106.2;0
106.3;0
106.4;0
106.5;0
106.6;0
106.7;0
106.8;0
106.9;0
107;0
107.1;0
107.2;0
107.3;0
107.4;0
107.5;0
107.6;0
107.7;0
107.8;0
107.9;0
108;0
108.1;0
108.2;0
108.3;0
108.4;0
108.5;0
108.6;0
108.7;0
108.8;0
108.9;0
109;0
109.1;0
109.2;0
109.3;0
109.4;0
109.5;0
109.6;0
109.7;0
109.8;0
109.9;0
110;0
