90;0
90.1;0
90.2;0
90.3;0
90.4;0
90.5;0
90.6;0
90.7;0
90.8;0
90.9;0
91;0
91.1;0
91.2;0
91.3;0
91.4;0
91.5;0
91.6;0
91.7;0
91.8;0
91.9;0
92;0
92.1;0
92.2;0
92.3;0
92.4;0
92.5;0
92.6;0
92.7;0
92.8;0
92.9;0
93;0
93.1;0
93.2;0
93.3;0
93.4;0
93.5;0
93.6;0
93.7;0
93.8;0
93.9;0
94;0
94.1;0
94.2;0
94.3;0
94.4;0
94.5;0
94.6;0
94.7;0
94.8;0
94.9;0
95;0
95.1;0
95.2;0
95.3;0
95.4;0
95.5;0
95.6;0
95.7;0
95.8;0
95.9;0
96;0
96.1;0
96.2;0
96.3;0
96.4;0
96.5;0
96.6;0
96.7;0
96.8;0
96.9;0
97;0
97.1;0
97.2;0
97.3;0
97.4;0
97.5;0
97.6;0
97.7;0
97.8;0
97.9;0
98;0
98.1;0
98.2;0
98.3;0
98.4;0
98.5;0
98.6;0
98.7;0
98.8;0
98.9;0
99;0.00329833
99.1;0.753012
99.2;0.875033
99.3;0.417314
99.4;0.809159
99.5;2.23593
99.6;3.55554
99.7;2.02756
99.8;2.92449
99.9;0.598344
100;-0.121346
100.1;1.86013
100.2;-2.24336
100.3;4.6182
100.4;5.2922
100.5;1.53719
100.6;5.79512
100.7;5.5122
100.8;1.23316
100.9;-1.95355
101;0.599547
101.1;-3.60242
101.2;4.24087
101.3;0.535172
101.4;-3.62987
101.5;3.77905
101.6;14.877
101.7;-1.15174
101.8;1.34493
101.9;12.6197
102;10.2846
102.1;-10.9266
102.2;4.88062
102.3;8.4973
102.4;-10.7502
102.5;2.57081
102.6;-0.432028
102.7;-2.38591
102.8;9.45766
102.9;-2.12804
103;-7.29762
103.1;11.0386
103.2;-8.19243
103.3;6.82704
103.4;8.29447
103.5;-10.5716
103.6;-6.51024
103.7;3.88533
103.8;25.2082
103.9;6.70864
104;-9.34768
104.1;-25.5245
104.2;9.87952
104.3;5.73116
104.4;1.51984
104.5;11.953
104.6;-5.32405
104.7;2.75732
104.8;-16.0252
104.9;-0.226141
105;-9.69521
105.1;5.22234
105.2;10.3437
105.3;5.37627
105.4;1.15728
105.5;3.60528
105.6;15.9988
105.7;-2.79803
105.8;7.24389
105.9;-0.230901
106;-17.0385
106.1;-2.64834
106.2;-2.95934
106.3;-16.4296
106.4;-4.85194
106.5;-12.0091
106.6;13.725
106.7;22.4899
106.8;-20.3451
106.9;-1.92684
107;8.57932
107.1;6.91192
107.2;-15.9852
107.3;7.18856
107.4;9.94618
107.5;-11.5734
107.6;37.469
107.7;19.421
107.8;7.04345
107.9;-10.5487
108;-22.8745
108.1;8.39331
108.2;18.971
108.3;11.8129
108.4;15.7664
108.5;0.683324
108.6;-6.78526
108.7;33.1937
108.8;-3.93034
108.9;4.91635
109;1.60689
109.1;-16.2378
109.2;3.05789
109.3;7.99261
109.4;-39.0174
109.5;11.9736
109.6;-37.203
109.7;7.3597
109.8;0.327043
109.9;23.5488
110;-26.1565
